date,weekday,wday,month,year,d,event_type_1,event_type_2,snap_CA,snap_TX,snap_WI,FOODS,HOBBIES,HOUSEHOLD,days,Day_name,Week,Month,is_holiday,is_workingday
2014-08-28,Thursday,6,8,2014,d_1308,,,0,0,0,20235.0,2749.0,6992.0,d_1308,Thursday,35,8,0,1
2014-08-29,Friday,7,8,2014,d_1309,,,0,0,0,24645.0,3238.0,9810.0,d_1309,Friday,35,8,0,1
2014-08-30,Saturday,1,8,2014,d_1310,,,0,0,0,28541.0,3735.0,10961.0,d_1310,Saturday,35,8,0,0
2014-08-31,Sunday,2,8,2014,d_1311,,,0,0,0,25911.0,3343.0,9956.0,d_1311,Sunday,35,8,0,0
2014-09-01,Monday,3,9,2014,d_1312,National,,1,1,0,29391.0,3343.0,10522.0,d_1312,Monday,36,9,1,0
2014-09-02,Tuesday,4,9,2014,d_1313,,,1,0,1,23928.0,2941.0,7430.0,d_1313,Tuesday,36,9,0,1
2014-09-03,Wednesday,5,9,2014,d_1314,,,1,1,1,26278.0,2998.0,8121.0,d_1314,Wednesday,36,9,0,1
2014-09-04,Thursday,6,9,2014,d_1315,,,1,0,0,21739.0,2681.0,7063.0,d_1315,Thursday,36,9,0,1
2014-09-05,Friday,7,9,2014,d_1316,,,1,1,1,24910.0,3428.0,7628.0,d_1316,Friday,36,9,0,1
2014-09-06,Saturday,1,9,2014,d_1317,,,1,1,1,32202.0,3590.0,10225.0,d_1317,Saturday,36,9,0,0
2014-09-07,Sunday,2,9,2014,d_1318,,,1,1,0,32390.0,3432.0,10131.0,d_1318,Sunday,36,9,0,0
2014-09-08,Monday,3,9,2014,d_1319,,,1,0,1,25246.0,2685.0,7649.0,d_1319,Monday,37,9,0,1
2014-09-09,Tuesday,4,9,2014,d_1320,,,1,1,1,24565.0,2795.0,6807.0,d_1320,Tuesday,37,9,0,1
2014-09-10,Wednesday,5,9,2014,d_1321,,,1,0,0,22171.0,2657.0,6964.0,d_1321,Wednesday,37,9,0,1
2014-09-11,Thursday,6,9,2014,d_1322,,,0,1,1,24581.0,2733.0,7166.0,d_1322,Thursday,37,9,0,1
2014-09-12,Friday,7,9,2014,d_1323,,,0,1,1,26997.0,3233.0,8129.0,d_1323,Friday,37,9,0,1
2014-09-13,Saturday,1,9,2014,d_1324,,,0,1,0,32734.0,3849.0,10996.0,d_1324,Saturday,37,9,0,0
2014-09-14,Sunday,2,9,2014,d_1325,,,0,0,1,31956.0,3434.0,10357.0,d_1325,Sunday,37,9,0,0
2014-09-15,Monday,3,9,2014,d_1326,,,0,1,1,26237.0,2615.0,7707.0,d_1326,Monday,38,9,0,1
2014-09-16,Tuesday,4,9,2014,d_1327,,,0,0,0,21649.0,2595.0,6793.0,d_1327,Tuesday,38,9,0,1
2014-09-17,Wednesday,5,9,2014,d_1328,,,0,0,0,20181.0,2775.0,6875.0,d_1328,Wednesday,38,9,0,1
2014-09-18,Thursday,6,9,2014,d_1329,,,0,0,0,19690.0,2588.0,6583.0,d_1329,Thursday,38,9,0,1
2014-09-19,Friday,7,9,2014,d_1330,,,0,0,0,23459.0,3071.0,8302.0,d_1330,Friday,38,9,0,1
2014-09-20,Saturday,1,9,2014,d_1331,,,0,0,0,28253.0,3954.0,10825.0,d_1331,Saturday,38,9,0,0
2014-09-21,Sunday,2,9,2014,d_1332,,,0,0,0,30236.0,3675.0,10491.0,d_1332,Sunday,38,9,0,0
2014-09-22,Monday,3,9,2014,d_1333,,,0,0,0,21874.0,2414.0,7222.0,d_1333,Monday,39,9,0,1
2014-09-23,Tuesday,4,9,2014,d_1334,,,0,0,0,20101.0,2554.0,6755.0,d_1334,Tuesday,39,9,0,1
2014-09-24,Wednesday,5,9,2014,d_1335,,,0,0,0,19860.0,2553.0,6588.0,d_1335,Wednesday,39,9,0,1
2014-09-25,Thursday,6,9,2014,d_1336,,,0,0,0,19607.0,2887.0,7017.0,d_1336,Thursday,39,9,0,1
2014-09-26,Friday,7,9,2014,d_1337,,,0,0,0,22516.0,2996.0,7615.0,d_1337,Friday,39,9,0,1
2014-09-27,Saturday,1,9,2014,d_1338,,,0,0,0,27616.0,3607.0,9616.0,d_1338,Saturday,39,9,0,0
2014-09-28,Sunday,2,9,2014,d_1339,,,0,0,0,29051.0,3542.0,10331.0,d_1339,Sunday,39,9,0,0
2014-09-29,Monday,3,9,2014,d_1340,,,0,0,0,21374.0,2691.0,7408.0,d_1340,Monday,40,9,0,1
2014-09-30,Tuesday,4,9,2014,d_1341,,,0,0,0,19694.0,2776.0,7520.0,d_1341,Tuesday,40,9,0,1
2014-10-01,Wednesday,5,10,2014,d_1342,,,1,1,0,22444.0,3376.0,8782.0,d_1342,Wednesday,40,10,0,1
2014-10-02,Thursday,6,10,2014,d_1343,,,1,0,1,23469.0,2880.0,7900.0,d_1343,Thursday,40,10,0,1
2014-10-03,Friday,7,10,2014,d_1344,,,1,1,1,28194.0,3648.0,9994.0,d_1344,Friday,40,10,0,1
2014-10-04,Saturday,1,10,2014,d_1345,Religious,,1,0,0,31579.0,4251.0,11369.0,d_1345,Saturday,40,10,0,0
2014-10-05,Sunday,2,10,2014,d_1346,,,1,1,1,33934.0,3569.0,10858.0,d_1346,Sunday,40,10,0,0
2014-10-06,Monday,3,10,2014,d_1347,,,1,1,1,26480.0,3435.0,7804.0,d_1347,Monday,41,10,0,1
2014-10-07,Tuesday,4,10,2014,d_1348,,,1,1,0,23126.0,2689.0,7336.0,d_1348,Tuesday,41,10,0,1
2014-10-08,Wednesday,5,10,2014,d_1349,,,1,0,1,22984.0,3023.0,7178.0,d_1349,Wednesday,41,10,0,1
2014-10-09,Thursday,6,10,2014,d_1350,,,1,1,1,23930.0,2730.0,7078.0,d_1350,Thursday,41,10,0,1
2014-10-10,Friday,7,10,2014,d_1351,,,1,0,0,23519.0,3442.0,8040.0,d_1351,Friday,41,10,0,1
2014-10-11,Saturday,1,10,2014,d_1352,,,0,1,1,30005.0,3947.0,10609.0,d_1352,Saturday,41,10,0,0
2014-10-12,Sunday,2,10,2014,d_1353,,,0,1,1,32667.0,3624.0,10444.0,d_1353,Sunday,41,10,0,0
2014-10-13,Monday,3,10,2014,d_1354,National,,0,1,0,23532.0,2893.0,7132.0,d_1354,Monday,42,10,1,0
2014-10-14,Tuesday,4,10,2014,d_1355,,,0,0,1,22727.0,2994.0,6730.0,d_1355,Tuesday,42,10,0,1
2014-10-15,Wednesday,5,10,2014,d_1356,,,0,1,1,23904.0,3296.0,6993.0,d_1356,Wednesday,42,10,0,1
2014-10-16,Thursday,6,10,2014,d_1357,,,0,0,0,20191.0,3051.0,6694.0,d_1357,Thursday,42,10,0,1
2014-10-17,Friday,7,10,2014,d_1358,,,0,0,0,21996.0,3577.0,7857.0,d_1358,Friday,42,10,0,1
2014-10-18,Saturday,1,10,2014,d_1359,,,0,0,0,28603.0,4389.0,10763.0,d_1359,Saturday,42,10,0,0
2014-10-19,Sunday,2,10,2014,d_1360,,,0,0,0,29321.0,3805.0,10330.0,d_1360,Sunday,42,10,0,0
2014-10-20,Monday,3,10,2014,d_1361,,,0,0,0,21668.0,3076.0,7489.0,d_1361,Monday,43,10,0,1
2014-10-21,Tuesday,4,10,2014,d_1362,,,0,0,0,19239.0,3310.0,6818.0,d_1362,Tuesday,43,10,0,1
2014-10-22,Wednesday,5,10,2014,d_1363,,,0,0,0,18397.0,3109.0,6420.0,d_1363,Wednesday,43,10,0,1
2014-10-23,Thursday,6,10,2014,d_1364,,,0,0,0,18717.0,2942.0,6847.0,d_1364,Thursday,43,10,0,1
2014-10-24,Friday,7,10,2014,d_1365,,,0,0,0,21476.0,3461.0,7853.0,d_1365,Friday,43,10,0,1
2014-10-25,Saturday,1,10,2014,d_1366,,,0,0,0,26644.0,4312.0,9797.0,d_1366,Saturday,43,10,0,0
2014-10-26,Sunday,2,10,2014,d_1367,,,0,0,0,26729.0,3788.0,9680.0,d_1367,Sunday,43,10,0,0
2014-10-27,Monday,3,10,2014,d_1368,,,0,0,0,20744.0,3321.0,7138.0,d_1368,Monday,44,10,0,1
2014-10-28,Tuesday,4,10,2014,d_1369,,,0,0,0,18623.0,3267.0,6450.0,d_1369,Tuesday,44,10,0,1
2014-10-29,Wednesday,5,10,2014,d_1370,,,0,0,0,18432.0,3122.0,6009.0,d_1370,Wednesday,44,10,0,1
2014-10-30,Thursday,6,10,2014,d_1371,,,0,0,0,20327.0,3469.0,6439.0,d_1371,Thursday,44,10,0,1
2014-10-31,Friday,7,10,2014,d_1372,Cultural,,0,0,0,21905.0,3451.0,7494.0,d_1372,Friday,44,10,0,1
2014-11-01,Saturday,1,11,2014,d_1373,,,1,1,0,28502.0,4592.0,11155.0,d_1373,Saturday,44,11,0,0
2014-11-02,Sunday,2,11,2014,d_1374,,,1,0,1,31405.0,3797.0,10870.0,d_1374,Sunday,44,11,0,0
2014-11-03,Monday,3,11,2014,d_1375,,,1,1,1,26473.0,3510.0,8581.0,d_1375,Monday,45,11,0,1
2014-11-04,Tuesday,4,11,2014,d_1376,,,1,0,0,21275.0,3276.0,7401.0,d_1376,Tuesday,45,11,0,1
2014-11-05,Wednesday,5,11,2014,d_1377,,,1,1,1,21448.0,2570.0,6814.0,d_1377,Wednesday,45,11,0,1
2014-11-06,Thursday,6,11,2014,d_1378,,,1,1,1,23211.0,2973.0,7039.0,d_1378,Thursday,45,11,0,1
2014-11-07,Friday,7,11,2014,d_1379,,,1,1,0,23216.0,3382.0,8165.0,d_1379,Friday,45,11,0,1
2014-11-08,Saturday,1,11,2014,d_1380,,,1,0,1,29746.0,3917.0,10607.0,d_1380,Saturday,45,11,0,0
2014-11-09,Sunday,2,11,2014,d_1381,,,1,1,1,33237.0,3805.0,10373.0,d_1381,Sunday,45,11,0,0
2014-11-10,Monday,3,11,2014,d_1382,,,1,0,0,23987.0,2971.0,7491.0,d_1382,Monday,46,11,0,1
2014-11-11,Tuesday,4,11,2014,d_1383,National,,0,1,1,22849.0,3200.0,6539.0,d_1383,Tuesday,46,11,1,0
2014-11-12,Wednesday,5,11,2014,d_1384,,,0,1,1,22050.0,2760.0,5680.0,d_1384,Wednesday,46,11,0,1
2014-11-13,Thursday,6,11,2014,d_1385,,,0,1,0,20171.0,2766.0,5774.0,d_1385,Thursday,46,11,0,1
2014-11-14,Friday,7,11,2014,d_1386,,,0,0,1,24077.0,3460.0,7202.0,d_1386,Friday,46,11,0,1
2014-11-15,Saturday,1,11,2014,d_1387,,,0,1,1,30298.0,4372.0,9713.0,d_1387,Saturday,46,11,0,0
2014-11-16,Sunday,2,11,2014,d_1388,,,0,0,0,29793.0,3878.0,9845.0,d_1388,Sunday,46,11,0,0
2014-11-17,Monday,3,11,2014,d_1389,,,0,0,0,21768.0,3221.0,6822.0,d_1389,Monday,47,11,0,1
2014-11-18,Tuesday,4,11,2014,d_1390,,,0,0,0,19080.0,2921.0,6013.0,d_1390,Tuesday,47,11,0,1
2014-11-19,Wednesday,5,11,2014,d_1391,,,0,0,0,18792.0,3134.0,6121.0,d_1391,Wednesday,47,11,0,1
2014-11-20,Thursday,6,11,2014,d_1392,,,0,0,0,18919.0,2940.0,6388.0,d_1392,Thursday,47,11,0,1
2014-11-21,Friday,7,11,2014,d_1393,,,0,0,0,21626.0,3572.0,7665.0,d_1393,Friday,47,11,0,1
2014-11-22,Saturday,1,11,2014,d_1394,,,0,0,0,27628.0,4267.0,10507.0,d_1394,Saturday,47,11,0,0
2014-11-23,Sunday,2,11,2014,d_1395,,,0,0,0,26974.0,3763.0,9893.0,d_1395,Sunday,47,11,0,0
2014-11-24,Monday,3,11,2014,d_1396,,,0,0,0,21392.0,2994.0,7212.0,d_1396,Monday,48,11,0,1
2014-11-25,Tuesday,4,11,2014,d_1397,,,0,0,0,21890.0,3161.0,6837.0,d_1397,Tuesday,48,11,0,1
2014-11-26,Wednesday,5,11,2014,d_1398,,,0,0,0,25784.0,3401.0,7718.0,d_1398,Wednesday,48,11,0,1
2014-11-27,Thursday,6,11,2014,d_1399,National,,0,0,0,16319.0,1525.0,4000.0,d_1399,Thursday,48,11,1,0
2014-11-28,Friday,7,11,2014,d_1400,,,0,0,0,16985.0,2709.0,6660.0,d_1400,Friday,48,11,0,1
2014-11-29,Saturday,1,11,2014,d_1401,,,0,0,0,22000.0,3609.0,8847.0,d_1401,Saturday,48,11,0,0
2014-11-30,Sunday,2,11,2014,d_1402,,,0,0,0,24009.0,3250.0,8546.0,d_1402,Sunday,48,11,0,0
2014-12-01,Monday,3,12,2014,d_1403,,,1,1,0,21873.0,3964.0,8468.0,d_1403,Monday,49,12,0,1
2014-12-02,Tuesday,4,12,2014,d_1404,,,1,0,1,20763.0,3264.0,6542.0,d_1404,Tuesday,49,12,0,1
2014-12-03,Wednesday,5,12,2014,d_1405,,,1,1,1,22236.0,3351.0,7018.0,d_1405,Wednesday,49,12,0,1
2014-12-04,Thursday,6,12,2014,d_1406,,,1,0,0,20851.0,3241.0,7424.0,d_1406,Thursday,49,12,0,1
2014-12-05,Friday,7,12,2014,d_1407,,,1,1,1,24634.0,3545.0,8784.0,d_1407,Friday,49,12,0,1
2014-12-06,Saturday,1,12,2014,d_1408,,,1,1,1,29601.0,4451.0,9763.0,d_1408,Saturday,49,12,0,0
2014-12-07,Sunday,2,12,2014,d_1409,,,1,1,0,29168.0,4006.0,9353.0,d_1409,Sunday,49,12,0,0
2014-12-08,Monday,3,12,2014,d_1410,,,1,0,1,23523.0,2920.0,6671.0,d_1410,Monday,50,12,0,1
2014-12-09,Tuesday,4,12,2014,d_1411,,,1,1,1,23051.0,3352.0,6264.0,d_1411,Tuesday,50,12,0,1
2014-12-10,Wednesday,5,12,2014,d_1412,,,1,0,0,22292.0,3365.0,6241.0,d_1412,Wednesday,50,12,0,1
2014-12-11,Thursday,6,12,2014,d_1413,,,0,1,1,18824.0,2260.0,5031.0,d_1413,Thursday,50,12,0,1
2014-12-12,Friday,7,12,2014,d_1414,,,0,1,1,23024.0,3351.0,7127.0,d_1414,Friday,50,12,0,1
2014-12-13,Saturday,1,12,2014,d_1415,,,0,1,0,26728.0,4026.0,9282.0,d_1415,Saturday,50,12,0,0
2014-12-14,Sunday,2,12,2014,d_1416,,,0,0,1,28631.0,3993.0,9382.0,d_1416,Sunday,50,12,0,0
2014-12-15,Monday,3,12,2014,d_1417,,,0,1,1,24135.0,3185.0,6807.0,d_1417,Monday,51,12,0,1
2014-12-16,Tuesday,4,12,2014,d_1418,,,0,0,0,20667.0,3125.0,6144.0,d_1418,Tuesday,51,12,0,1
2014-12-17,Wednesday,5,12,2014,d_1419,,,0,0,0,20575.0,3011.0,6566.0,d_1419,Wednesday,51,12,0,1
2014-12-18,Thursday,6,12,2014,d_1420,,,0,0,0,22927.0,3138.0,6302.0,d_1420,Thursday,51,12,0,1
2014-12-19,Friday,7,12,2014,d_1421,,,0,0,0,20091.0,3322.0,6421.0,d_1421,Friday,51,12,0,1
2014-12-20,Saturday,1,12,2014,d_1422,,,0,0,0,25103.0,4347.0,8971.0,d_1422,Saturday,51,12,0,0
2014-12-21,Sunday,2,12,2014,d_1423,,,0,0,0,25926.0,3893.0,8669.0,d_1423,Sunday,51,12,0,0
2014-12-22,Monday,3,12,2014,d_1424,,,0,0,0,22904.0,3454.0,7378.0,d_1424,Monday,52,12,0,1
2014-12-23,Tuesday,4,12,2014,d_1425,,,0,0,0,23893.0,3620.0,7349.0,d_1425,Tuesday,52,12,0,1
2014-12-24,Wednesday,5,12,2014,d_1426,Religious,,0,0,0,21336.0,2564.0,5717.0,d_1426,Wednesday,52,12,0,1
2014-12-25,Thursday,6,12,2014,d_1427,National,,0,0,0,20.0,0.0,0.0,d_1427,Thursday,52,12,1,0
2014-12-26,Friday,7,12,2014,d_1428,,,0,0,0,20588.0,3601.0,8720.0,d_1428,Friday,52,12,0,1
2014-12-27,Saturday,1,12,2014,d_1429,,,0,0,0,20407.0,3542.0,8645.0,d_1429,Saturday,52,12,0,0
2014-12-28,Sunday,2,12,2014,d_1430,,,0,0,0,20663.0,3049.0,8182.0,d_1430,Sunday,52,12,0,0
2014-12-29,Monday,3,12,2014,d_1431,,,0,0,0,19236.0,3195.0,7559.0,d_1431,Monday,1,12,0,1
2014-12-30,Tuesday,4,12,2014,d_1432,,,0,0,0,19369.0,2928.0,7120.0,d_1432,Tuesday,1,12,0,1
2014-12-31,Wednesday,5,12,2014,d_1433,,,0,0,0,23280.0,3048.0,7122.0,d_1433,Wednesday,1,12,0,1
2015-01-01,Thursday,6,1,2015,d_1434,National,,1,1,0,17537.0,2579.0,6336.0,d_1434,Thursday,1,1,1,0
2015-01-02,Friday,7,1,2015,d_1435,,,1,0,1,25666.0,4362.0,9605.0,d_1435,Friday,1,1,0,1
2015-01-03,Saturday,1,1,2015,d_1436,,,1,1,1,28020.0,3540.0,9525.0,d_1436,Saturday,1,1,0,0
2015-01-04,Sunday,2,1,2015,d_1437,,,1,0,0,28286.0,3482.0,7879.0,d_1437,Sunday,1,1,0,0
2015-01-05,Monday,3,1,2015,d_1438,,,1,1,1,24896.0,3034.0,6761.0,d_1438,Monday,2,1,0,1
2015-01-06,Tuesday,4,1,2015,d_1439,,,1,1,1,24039.0,2862.0,5781.0,d_1439,Tuesday,2,1,0,1
2015-01-07,Wednesday,5,1,2015,d_1440,Religious,,1,1,0,21233.0,2559.0,5373.0,d_1440,Wednesday,2,1,0,1
2015-01-08,Thursday,6,1,2015,d_1441,,,1,0,1,21084.0,2541.0,5404.0,d_1441,Thursday,2,1,0,1
2015-01-09,Friday,7,1,2015,d_1442,,,1,1,1,24722.0,3210.0,6453.0,d_1442,Friday,2,1,0,1
2015-01-10,Saturday,1,1,2015,d_1443,,,1,0,0,30405.0,4103.0,9438.0,d_1443,Saturday,2,1,0,0
2015-01-11,Sunday,2,1,2015,d_1444,,,0,1,1,31664.0,3389.0,10013.0,d_1444,Sunday,2,1,0,0
2015-01-12,Monday,3,1,2015,d_1445,,,0,1,1,25343.0,2948.0,7283.0,d_1445,Monday,3,1,0,1
2015-01-13,Tuesday,4,1,2015,d_1446,,,0,1,0,21066.0,2886.0,6372.0,d_1446,Tuesday,3,1,0,1
2015-01-14,Wednesday,5,1,2015,d_1447,,,0,0,1,21929.0,2651.0,6479.0,d_1447,Wednesday,3,1,0,1
2015-01-15,Thursday,6,1,2015,d_1448,,,0,1,1,23072.0,2890.0,7101.0,d_1448,Thursday,3,1,0,1
2015-01-16,Friday,7,1,2015,d_1449,,,0,0,0,23449.0,3308.0,8132.0,d_1449,Friday,3,1,0,1
2015-01-17,Saturday,1,1,2015,d_1450,,,0,0,0,30173.0,4250.0,10746.0,d_1450,Saturday,3,1,0,0
2015-01-18,Sunday,2,1,2015,d_1451,,,0,0,0,27364.0,3655.0,9705.0,d_1451,Sunday,3,1,0,0
2015-01-19,Monday,3,1,2015,d_1452,National,,0,0,0,22686.0,3320.0,8406.0,d_1452,Monday,4,1,1,0
2015-01-20,Tuesday,4,1,2015,d_1453,,,0,0,0,18946.0,2769.0,6648.0,d_1453,Tuesday,4,1,0,1
2015-01-21,Wednesday,5,1,2015,d_1454,,,0,0,0,18680.0,2966.0,6463.0,d_1454,Wednesday,4,1,0,1
2015-01-22,Thursday,6,1,2015,d_1455,,,0,0,0,17073.0,2723.0,5999.0,d_1455,Thursday,4,1,0,1
2015-01-23,Friday,7,1,2015,d_1456,,,0,0,0,21519.0,3248.0,7454.0,d_1456,Friday,4,1,0,1
2015-01-24,Saturday,1,1,2015,d_1457,,,0,0,0,27447.0,4280.0,10454.0,d_1457,Saturday,4,1,0,0
2015-01-25,Sunday,2,1,2015,d_1458,,,0,0,0,28499.0,4181.0,9943.0,d_1458,Sunday,4,1,0,0
2015-01-26,Monday,3,1,2015,d_1459,,,0,0,0,20207.0,3196.0,6955.0,d_1459,Monday,5,1,0,1
2015-01-27,Tuesday,4,1,2015,d_1460,,,0,0,0,18547.0,2792.0,6534.0,d_1460,Tuesday,5,1,0,1
2015-01-28,Wednesday,5,1,2015,d_1461,,,0,0,0,18806.0,2822.0,6476.0,d_1461,Wednesday,5,1,0,1
2015-01-29,Thursday,6,1,2015,d_1462,,,0,0,0,18140.0,3253.0,6832.0,d_1462,Thursday,5,1,0,1
2015-01-30,Friday,7,1,2015,d_1463,,,0,0,0,23064.0,4163.0,10213.0,d_1463,Friday,5,1,0,1
2015-01-31,Saturday,1,1,2015,d_1464,,,0,0,0,32468.0,5183.0,13177.0,d_1464,Saturday,5,1,0,0
2015-02-01,Sunday,2,2,2015,d_1465,Sporting,,1,1,0,27553.0,3576.0,9256.0,d_1465,Sunday,5,2,0,0
2015-02-02,Monday,3,2,2015,d_1466,,,1,0,1,23799.0,3132.0,8075.0,d_1466,Monday,6,2,0,1
2015-02-03,Tuesday,4,2,2015,d_1467,,,1,1,1,25292.0,3716.0,8397.0,d_1467,Tuesday,6,2,0,1
2015-02-04,Wednesday,5,2,2015,d_1468,,,1,0,0,22528.0,3419.0,8045.0,d_1468,Wednesday,6,2,0,1
2015-02-05,Thursday,6,2,2015,d_1469,,,1,1,1,23002.0,3795.0,7850.0,d_1469,Thursday,6,2,0,1
2015-02-06,Friday,7,2,2015,d_1470,,,1,1,1,24697.0,3427.0,8685.0,d_1470,Friday,6,2,0,1
2015-02-07,Saturday,1,2,2015,d_1471,,,1,1,0,33393.0,4878.0,12565.0,d_1471,Saturday,6,2,0,0
2015-02-08,Sunday,2,2,2015,d_1472,,,1,0,1,33980.0,3982.0,11757.0,d_1472,Sunday,6,2,0,0
2015-02-09,Monday,3,2,2015,d_1473,,,1,1,1,27130.0,3414.0,8626.0,d_1473,Monday,7,2,0,1
2015-02-10,Tuesday,4,2,2015,d_1474,,,1,0,0,23701.0,3582.0,8181.0,d_1474,Tuesday,7,2,0,1
2015-02-11,Wednesday,5,2,2015,d_1475,,,0,1,1,24383.0,3413.0,7905.0,d_1475,Wednesday,7,2,0,1
2015-02-12,Thursday,6,2,2015,d_1476,,,0,1,1,26897.0,3605.0,8068.0,d_1476,Thursday,7,2,0,1
2015-02-13,Friday,7,2,2015,d_1477,,,0,1,0,24889.0,3801.0,8246.0,d_1477,Friday,7,2,0,1
2015-02-14,Saturday,1,2,2015,d_1478,Cultural,,0,0,1,27659.0,4119.0,9836.0,d_1478,Saturday,7,2,0,0
2015-02-15,Sunday,2,2,2015,d_1479,,,0,1,1,28746.0,4073.0,11188.0,d_1479,Sunday,7,2,0,0
2015-02-16,Monday,3,2,2015,d_1480,National,,0,0,0,23988.0,3530.0,9629.0,d_1480,Monday,8,2,1,0
2015-02-17,Tuesday,4,2,2015,d_1481,,,0,0,0,19768.0,3275.0,7654.0,d_1481,Tuesday,8,2,0,1
2015-02-18,Wednesday,5,2,2015,d_1482,Religious,,0,0,0,18125.0,3130.0,7250.0,d_1482,Wednesday,8,2,0,1
2015-02-19,Thursday,6,2,2015,d_1483,,,0,0,0,18453.0,3234.0,7121.0,d_1483,Thursday,8,2,0,1
2015-02-20,Friday,7,2,2015,d_1484,,,0,0,0,20872.0,3678.0,8569.0,d_1484,Friday,8,2,0,1
2015-02-21,Saturday,1,2,2015,d_1485,,,0,0,0,25850.0,4304.0,11955.0,d_1485,Saturday,8,2,0,0
2015-02-22,Sunday,2,2,2015,d_1486,,,0,0,0,26932.0,4342.0,12485.0,d_1486,Sunday,8,2,0,0
2015-02-23,Monday,3,2,2015,d_1487,,,0,0,0,19673.0,3177.0,8672.0,d_1487,Monday,9,2,0,1
2015-02-24,Tuesday,4,2,2015,d_1488,,,0,0,0,18685.0,3121.0,7974.0,d_1488,Tuesday,9,2,0,1
2015-02-25,Wednesday,5,2,2015,d_1489,Religious,,0,0,0,17822.0,3269.0,8136.0,d_1489,Wednesday,9,2,0,1
2015-02-26,Thursday,6,2,2015,d_1490,,,0,0,0,17921.0,3271.0,8031.0,d_1490,Thursday,9,2,0,1
2015-02-27,Friday,7,2,2015,d_1491,,,0,0,0,19849.0,4042.0,9675.0,d_1491,Friday,9,2,0,1
2015-02-28,Saturday,1,2,2015,d_1492,,,0,0,0,26374.0,4914.0,12866.0,d_1492,Saturday,9,2,0,0
2015-03-01,Sunday,2,3,2015,d_1493,,,1,1,0,28980.0,4606.0,11600.0,d_1493,Sunday,9,3,0,0
2015-03-02,Monday,3,3,2015,d_1494,,,1,0,1,23531.0,3490.0,8377.0,d_1494,Monday,10,3,0,1
2015-03-03,Tuesday,4,3,2015,d_1495,,,1,1,1,23061.0,3267.0,8059.0,d_1495,Tuesday,10,3,0,1
2015-03-04,Wednesday,5,3,2015,d_1496,,,1,0,0,20843.0,3301.0,7630.0,d_1496,Wednesday,10,3,0,1
2015-03-05,Thursday,6,3,2015,d_1497,Religious,,1,1,1,22163.0,3471.0,7185.0,d_1497,Thursday,10,3,0,1
2015-03-06,Friday,7,3,2015,d_1498,,,1,1,1,24332.0,3439.0,8166.0,d_1498,Friday,10,3,0,1
2015-03-07,Saturday,1,3,2015,d_1499,,,1,1,0,28690.0,4599.0,10940.0,d_1499,Saturday,10,3,0,0
2015-03-08,Sunday,2,3,2015,d_1500,,,1,0,1,30939.0,4452.0,11988.0,d_1500,Sunday,10,3,0,0
2015-03-09,Monday,3,3,2015,d_1501,,,1,1,1,24156.0,3288.0,8576.0,d_1501,Monday,11,3,0,1
2015-03-10,Tuesday,4,3,2015,d_1502,,,1,0,0,21362.0,3182.0,9053.0,d_1502,Tuesday,11,3,0,1
2015-03-11,Wednesday,5,3,2015,d_1503,,,0,1,1,21232.0,3281.0,8378.0,d_1503,Wednesday,11,3,0,1
2015-03-12,Thursday,6,3,2015,d_1504,,,0,1,1,22790.0,3426.0,8175.0,d_1504,Thursday,11,3,0,1
2015-03-13,Friday,7,3,2015,d_1505,,,0,1,0,23662.0,3547.0,9414.0,d_1505,Friday,11,3,0,1
2015-03-14,Saturday,1,3,2015,d_1506,,,0,0,1,28353.0,4251.0,11867.0,d_1506,Saturday,11,3,0,0
2015-03-15,Sunday,2,3,2015,d_1507,,,0,1,1,32233.0,4523.0,12071.0,d_1507,Sunday,11,3,0,0
2015-03-16,Monday,3,3,2015,d_1508,,,0,0,0,23103.0,3575.0,8817.0,d_1508,Monday,12,3,0,1
2015-03-17,Tuesday,4,3,2015,d_1509,Cultural,,0,0,0,20786.0,3109.0,7517.0,d_1509,Tuesday,12,3,0,1
2015-03-18,Wednesday,5,3,2015,d_1510,,,0,0,0,19329.0,3200.0,7418.0,d_1510,Wednesday,12,3,0,1
2015-03-19,Thursday,6,3,2015,d_1511,,,0,0,0,18970.0,3090.0,7309.0,d_1511,Thursday,12,3,0,1
2015-03-20,Friday,7,3,2015,d_1512,,,0,0,0,20787.0,3644.0,8568.0,d_1512,Friday,12,3,0,1
2015-03-21,Saturday,1,3,2015,d_1513,,,0,0,0,26272.0,4236.0,11474.0,d_1513,Saturday,12,3,0,0
2015-03-22,Sunday,2,3,2015,d_1514,,,0,0,0,27824.0,4331.0,11859.0,d_1514,Sunday,12,3,0,0
2015-03-23,Monday,3,3,2015,d_1515,,,0,0,0,21000.0,3249.0,8089.0,d_1515,Monday,13,3,0,1
2015-03-24,Tuesday,4,3,2015,d_1516,,,0,0,0,17007.0,3014.0,6820.0,d_1516,Tuesday,13,3,0,1
2015-03-25,Wednesday,5,3,2015,d_1517,,,0,0,0,20386.0,3342.0,8267.0,d_1517,Wednesday,13,3,0,1
2015-03-26,Thursday,6,3,2015,d_1518,,,0,0,0,18994.0,3178.0,7730.0,d_1518,Thursday,13,3,0,1
2015-03-27,Friday,7,3,2015,d_1519,,,0,0,0,20619.0,3730.0,8186.0,d_1519,Friday,13,3,0,1
2015-03-28,Saturday,1,3,2015,d_1520,,,0,0,0,25981.0,4675.0,10875.0,d_1520,Saturday,13,3,0,0
